4171,"Perseverance, hard work and vision make the Mary Lyon K-8 School different!  The Lyon is a full inclusion school with small classes and high student teacher ratio.  We offer tutoring services after school. All of our teachers hold Masters' degrees and are dually certified in regular and special education. We offer specialists in Music, Art, and Physical Education.  Paraprofessionals at the Lyon School are often graduate interns through our partnerships with Boston College and Wheelock College."
1210,"Madison Park's mission is to provide our diverse student body with the opportunity to acquire an integrated vocational and academic education. Individualized instruction, applied learning and work site experience prepare all students to succeed in technologically advanced careers, as well as post-secondary education. Students who meet all graduation requirements may receive both a BPS Diploma and a Certificate of Competency in their technical vocational program.  Madison Park students who are Tech Prep enrolled may enter post-secondary programs with college credits and industry advantage."
4311,"The Manning is located in a quiet, residential neighborhood in Jamaica Plain.  We have an instructional focus on higher order thinking skills and an inclusion program that supports success for all of our children. Our small size allows us to develop meaningful relationships with students so that we can individualize our instructional strategies and studentsí social development.  We are supported by an active Parent Council and powerful partnerships with the Responsive Classroom, Playworks and the Faulkner Hospital, among others. Students are offered extra science, library, art, physical education, and music each week."
4340,"Our standards are high for all students, and various structures are used to ensure each child receives the individual support he/she needs to succeed. The Marshall is one of the largest elementary schools in the district. However, to create smaller learning communities for our students, children are grouped in a ""Family"" model. Each ""Family"" houses students in kindergarten through grade 5. All siblings are assigned to the same ""Family"".  All of our students receive swimming, physical education, music, art, and computer. We have a fulltime certified librarian and two science specialists. Student voice is important to us.  Therefore, each week 2 students are selected from a pool of 4th and 5th grade classrooms to serve as Principal and Assistant Principal for the Day.  We value their point of view and gain valuable insight about our school community from them."
4121,"Children are the heart and soul of the Mason School. The mission of the Mason School is to provide a comprehensive and rigorous full inclusion academic program supported by committed staff, student interns, devoted parents, and a strong community working collaboratively and learning together. Teachers are dual certified and have had training in SPED, ELL and the content areas. The Mason promotes teacher leaders who assume various leadership roles and serve as mentors and professional development trainers within BPS."
4350,"Established in 1639, the Mather is America's first and finest public elementary school.  Our mission is, ""Educating and empowering all children to reach their potential through academic and socially enriching experiences."" All students recite the Mather School Pledge each morning, sometimes in Vietnamese, Cape Verdean or Spanish to celebrate the cultures of our students. In 2009, the Mather was awarded a complete library renovation through Target.  This fall, the Boston Schoolyard Initiative grant came to completion resulting in a beautiful outdoor classroom and a complete schoolyard renovation."
4690,"There are many wonderful opportunities for our students to improve both their academic and social skills. In additional to our regular academic school day, we have excellent extracurricular programs that support our students' learning as well. These after-school tutorial programs include: New England Scores Soccer/Writing, The BELL Foundation, Boys' and Girls' Club, Foster Grandparents, MCAS Tutorial and the Mattahunt Community Center tutorial program. We also have a brand new playground and student of the month activities. Other special features include: a nature trail, spring garden, and outdoor poetry center."
2190,"Our school is special because our children are special!  Our school is special because our educators are special.  We are committed, confident, and convicted that we must prepare our students for success through discipline, pursuing intellectual excellence and building character and perseverance. We define success as 100% of students prepared for the top high school of their choice, confident for college, and contributing members of society."
4360,"At our school, students and their families come first.  We strive to provide all students with an excellent education that will prepare them for success in higher education. Readers' and Writers' Workshop and the TERC Investigations/Connected Math curricula form the core of our academic program, which is enhanced by art, music, science, computer, and physical education classes.  Our English language learners receive appropriate supports including English as a second language where necessary."
1290,"McKinley Schools serve students with serious emotional, behavioral and learning needs in grades K-12. There are four schools - Elementary, Middle, Preparatory High and South End Academy - plus three satellite programs. The schools provide a full range of academic programs, including college preparatory courses, as well as therapeutic supports and a highly structured behavior management system. A highlight is Instrumental Enrichment to improve students' cognitive functioning. The schools are not chosen through the regular assignment process. Students are referred through a Special Education Evaluation Team meeting."
4370,"Our shared vision for a  successful Mendell Graduate is: ï Upholds high expectations for him/herself by identifying goals and working towards them. ï Communicates effectively both verbally and in writing. ï Is organized and prepared to contribute to his/her own learning. ï Is open to different perspectives and ideas. ï Is a problem solver; he/she takes the initiative to find and use resources to achieve his/her goals. ï Has a strong sense of character, values and integrity ï Is a team player and collaborative ï Is willing to take risks and think flexibility in the pursuit of his/her goals. ï Is reflective and takes responsibility for his/her choices. ï Is a true life-long learner; values his/her education. ï Has true work ethic; know the value and importance of hard work.  ï Has a sense of social responsibility and commitment to the greater community"
1325,"Middle School Academy (MSA) is a small alternative school that incorporates academics and behavioral/social components to meet the needs of all students.  We believe that all students want to improve and succeed, all students who work hard get smarter, students who work together imporve individually, and that all students deserve support and positive recognition.  MSA provides a safe, nurturing environment utilizing a comprehensive curriculum.   MSA has partnered with COMPASS to provide after school programming.  MSA partners with Sportsmen's Tennis Center, which provides weekly tennis lessons."
4671,"At Mildred Avenue K - 8, we believe in developing thinkers and dreamers.  We want our students to aim high and think big.  This is the reason we have 75 - 80 minute classes to focus on instruction.  In addition to teaching the core subjects, all students have the opportunity to participate in a number of speciaty courses such as vocal music, visual arts, drama, gym, swimming, dance and health.  We want our students to be well rounded individuals and proficient in academics."
4285,"Mission Hill was founded in 1997 by Deborah Meier along with a cohort of progressive educators. There are approximately 175-180 students. The school emphasizes arts, project-based collaborative learning, and multiple forms of assessments. Classes are multi-aged and average 20 students or less. Whenever possible, there are two adults in each classroom. Students graduate when they can demonstrate that they have the skills, disposition and knowledge needed to tackle high school and young adulthood. The school has required informational meetings for families that are interested before their child can be officially accepted. Families must make an informed decision and embrace the mission and vision of the school. Experiential education is at the core of the curriculum. Student and staff work is guided by the Habits of Mind. Family participation and support is necessary for academic success."
4082,"The Mozart staff has been trained in the core literacy instructional focuses of the Reading Street Literacy Program, in which our teachers receive support from BPS district coaches to differentiate instruction for a diverse population of student learners. In Math, all staff members are trained in the districtís  Terc-Investigations program. This program is a hands-on approach to Math that equips students develop their own strategies to solve math problems. Tutoring and counseling are provided for students who need additional supports."
4400,"The school has won numerous national, state and local honors, including National Distinguished Title I School, Commonwealth COMPASS School, Massachusetts Vanguard School, Boston Public Schools Effective Practice School, Mathematics Learning Site School and Lead School for Science.  Many other federal, state and local grants were also awarded.  In September 2006, two Early Childhood classes for four year olds were added.  In 2009, Murphy Prime Time was awarded a 3-year Exemplary After School Grant given by the Massachusetts Department of Elementary and Secondary Education."
1285,"NMHS is a small school community of 265 students and a dedicated faculty of 31.  Caring relationships amongst our school community provide the setting for a challenging educational experience. Our goal is to empower our students to become self-directed, life-long learners.  Average class size is 22. Advisories provide the foundation for individualized learning as well as both academic & personal support.  Students experience a ""project based"" approach in their classes.  Students to demonstrate Commitment to Learning, Habits of Mind, and Essential Skills through portfolio presentations two times per year."
1991,"Newcomers Academy targets newly arrived immigrants who do not speak English. Our primary objective is to prepare students for public high school by improving their English skills, developing their academic and career goals and shoring up their academic skills. Our highly qualified staff of ESL and content area staff work in teams to deliver project based units of study that pertain to students' lives so as to enrich their social and cultural awareness.It is important to point out that students who come to Newcomers Academy should plan to spend at least 1 additional year in high school. This is recommended to ensure their success and direct them towards a careeroriented future. In addition a HILT for SIFE program is offered for students who have missed significant schooling in their native countries."
1030,"Formerly known as Boston Technical High School, we are the only exam school that mirrors the overall student population of the BPS. Although our focus is Science, Technology, Engineering and Mathematics, we offer a broad array of humanities courses. Students can enroll in specialized academic programs including our Engineering pathway that partners our students with M.I.T. and Wentworth Institute of Technology or our Gateway to the LMA program, a special partnership with the institutions of the Longwood Medical and Academic Area. We have an on campus music program and an award winning NJROTC."
4543,"The OíDonnell is a diverse,walk to school,with grades K-1 through 5. AVID College Prep is now mandatory for grades 4&5. Reading Street,History Alive K-5,TERC II Math,L4L Teacher Laptop and science classes & outdoor garden learning. All students have PE,Digital Art,Science, Music & Computer. Active SPC meets monthly, with childcare. SES and after school tutorial support. YMCA has off-site,extended-day. Our bilingual nurse leads health services.  All communication is in English & Spanish. H.R.O'Donnell is a safe,successful, high performing and family friendly school"
4410,"The Ohrenberger Elementary School's mission is to develop a nurturing learning community in which our students can thrive.  We want our students to be critical thinkers who are responsible, resilient and productive community leaders. Students build self-esteem, confidence and problem solving as they engage in dynamic games and playground activities. They learn the importance of teamwork, sportsmanship and work ethic as they try a different outdoor recess activity each week."
4680,"Vision: Orchard Gardens K-8 Pilot School Guarantees all students a rigorous academic experience, provided in an environment that values and celebrates strong relationships between students, staff, families, and community.  All students will believe in their ability to achieve and be offered a wide range of enrichments to be fully prepare for success in college and career. Mission: Orchard Gardens K-8 Pilot School will become one of the top performing schools in the Commonwealth.  In order to achieve this goal, we will: Create and support teams of highly skilled educators who share a commitment to high achievement though data, high quality professional development and opportunities to work, plan and reflect together. Ensure students will be educated through the creation and support of a safe learning environment and taught by educators differentiating instruction to meet specific, rigorous goals.Commit our school to work closely with our strategic community partners to provide clear and consistent communication, provide educational opportunities to all members of our community, and give families multiple opportunities to engage in school. Through these steps all our students will be fully prepared for success in college and career."
4322,"The Otis is one of few select schools that employ a fulltime Family and Community Outreach Coordinator.  This position plays a vital role in communicating with families on school policies and student progress. We have a diverse and dedicated group of highly qualified teachers that reflect the diversity of our student population.  Most of the Otis staff speaks two or more languages. We always end our year on a high note, our fifth graders' annual full-scale production in June! This year we will present, ""Oliver"". Our students enjoy a full complement of art, music, theater, science and computers."
4022,"We are a small elementary school, with 205 children in grades K2 through 5. We care about every child and seek an effective partnership with every family. Our teachers work very hard to help every child experience success every day. We see each child as a thinker, a reader, a writer, mathematician, artist, and scientist. We offer a rich, carefully-planned, and diverse curriculum designed to bring out the best in every young person.  We teach children to have high expectations for themselves and to conduct themselves in a manner that makes those expectations a reality.  We never give up on a child."
4592,"The Perry K - 8 School is a small nurturing environment that supports all children reaching their highest educational and social potential. To provide maximum time for Reading, Writing, and Math, we have 3 high-quality science specialists.  The New Phil Orchestra provides a world of music at the Perry - string instrument lessons (Grades 4 - 8) and music/ chorus (Grades K- 5). Our Wellness Program provides both PE and Health school-wide.  Twice each year, Perry students perform in fantastic musical productions. Our Second Step curricula and peer leader program support our respectful school culture."
4561,"The Philbrick is one of Boston's smallest public schools. The size of the school enables teachers to provide personal attention to all children and establish an environment that is both intimate and nurturing. We believe that our students will learn if provided with a rigorous and wellrounded educational experience. To reach this end, we use a workshop approach to reading, writing, and mathematics instruction; we provide specialty classes in science, music, physical education, and art; and we establish extensive business, community, and family partnerships."
4650,"Josiah Quincy School(JQS) is an Effective Practice School which serves as a model for other Boston Public Schools.JQS attracts National attention for our classroom practices,administrative team,and cultural events,such as our Chinese New Year and Diversity Celebrations. Our Mission is to provide a challenging academic program that gives all students the means to meet high standards,achieve their best,to foster sound habits of mind and action,and to instill in them such virtues as integrity,respect,and self-discipline.We provide an environment and effective instruction that promotes independent learning."
1450,"The mission of the JQUS is to develop its students to be knowledgeable, productive members of a global society in the 21st century. Our philosophy is to nurture, educate and development of the whole student. 4 ""Pavilions"" are used to promote this policy: Information, Cultural, Renewal, and Path-Finding. There is a longer day on Mo, Tu, Thu, and Fr. The school features daily world lang., Phy ED regularly, IB programs and AP classes, classes in the arts, teacher mentors, after school program, and a distributive management model. We are currently implementing the International Baccalaureate Diploma program at JQUS."
2950,"We firmly believe in our Mission Statement: The Rogers is an exciting learning environment where students are respected and expected to learn, and where skills and opportunities for full potential are provided for our community of learners. The Rogers is recognized as an effective middle school for its  positive school climate, improved student performance, and capable instruction. The Rogers has an active School Site Council and Student Support Team. Small learning communities, called Cluster Teams, promote student engagement and team spirit for students and staff. Staff attendance is over 98%."
4192,"Mission: The Franklin D. Roosevelt K-8 School is committed to developing academic excellence in every child. We are a community of scholars. In partnership with families and the community, our staff provides a safe, nurturing learning environment for our children. We value the individuality of each child and strive to empower every student with critical and creative thinking skills. Our staff models the habits of life-long learning, respect for others, and responsible citizenship that we aim to instill in every Roosevelt student. Highlights: In 2010, Roosevelt students outperformed their BPS peers on the MCAS."
4530,"The guiding principles of the Russell School are learning, collaboration and results. Students in the EarthWorks project learn to connect Science to their daily lives while studying the environment. They are responsible for cultivating and maintaining grade level garden plots while cultivating their own sense of responsibility towards other things and becoming aware of various life cycles. During the literacy block students are able to go outside and gain valuable first hand experiences from direct observation and interaction with the school gardens which enriches and develops their writing skills. In addition, this school year our K0 and K1 classrooms are full-time. Their classrooms are newly renovated with new bulletin boards and rugs. Our new schoolyard includes a learning laboratory with instructional math graphics, basketball, volleyball and two play structures."
1200,"Snowden is a college preparatory school with a focus on international studies and world languages. It is housed in four separate buildings in the Copley Square area. Snowden International School is a recognized International Baccalaureate World School and will begin its second year of an IB diploma program in September 2011.  All students study Chinese, French, Japanese, or Spanish for four years. Students can access additional academic support through the Princeton Mentoring Program and the Calderwood Writing Center.  Approximately 70% of the students enter college within a year after graduation."
4560,"The Sumner is committed to developing and nurturing each child's talents and abilities in a safe and academically challenging environment. Our solid academic program focuses on building a strong school climate with efforts to celebrate all levels of academic and behavioral accomplishments. We are a full-service school emphasizing the arts and school-based services. We offer services and programs such as mentoring, tutoring, band, etc. The fact that our teachers and support staff remain at the Sumner for many years makes us unique and special. The teacherfamily partnership is what makes us strong."
4151,"The Taylor School is committed to a model of progressive education that supports and nurtures each student, validates and celebrates linguistic and ethnic differences. The Taylor School offers a comprehensive education with an emphasis on Literacy, Mathematics, Science, Technolgy, and Physical Education. Safety nets are available through our Resource Rooms, Literacy Interventionists, and Reading Fluency technology with voice recognition.  As a progressive institution, our goal is to build an intellectual infrastructure that enables children to understand the world around them and eventually become self-sufficient."
1459,"TechBoston Academy is a 6-12 pilot school in the Boston Public Schools, and was founded in 2002 with the support of the Bill and Melinda Gates Foundation. TechBoston Academy offers a college preparatory curriculum where technology is the bridge that connects the student to their learning experience. Technology is integrated in all classes at TechBoston Academy. Students benefit from honors classes, Advanced Placement classes and dual enrollment opportunities at local colleges. TechBoston Academy offers an extended day program that allows all students access to academic supports and extra-curricular activities."
2040,"Project Promise and Extended Learning Time: innovative approach to learning; longer school day; students ""Dress for Success""; small teams of 80-100 students; literacy and math integrated across curricula; gym, health, theatre, dance, instrumental/choral music, art, Japanese and French; Project Adventure's ""RESPECT"" Program creates positive behavior norms and initiates ""Full Value Contract"" in experiential learning. AVID's college awareness program allows students in the middle to tackle the most rigorous courses. Common planning time helps staff meet the instructional needs of all students."
4570,"The Tobin is an extended services K - 8 school that engages school staff, families and community partnerships to help students' social, emotional well-being and academic success. The model of our school places students at the center of our work by creating networks of shared responsibility among all our stakeholders. As a team, everyone helps to provide guidance, expertise, political support, and internal and external resources that support the goals of our Whole School Improvement Plan.  Our goal is to continue to strengthen the home-school connection."
4580,"As a Turnaround School we had the opportunity to select our entire teaching staff and as a result we have a dynamic, professional and deeply passionate teaching force.  We have also received other flexibilities, such as increased funding and a longer school day, that will enable us to help all students reach proficiency. The Trotter School is a community where all children are becoming proficient learners who understand that effective effort leads to success.  All members of the Trotter School- children and adults- strive to act with kindness and respect. We are focused on creating a peaceful school climate with an emphasis on academic rigor.  Students are engaged in reading, writing, math and science as well as art, music, computers and drama. We value our families and our Family and Community Outreach Coordinator supports the school in building relationships between home and school."
4590,"Our school has a culturally diverse student population. Our literacy program is Reading Street.  We are fully implementing TERC Investigations Math school-wide. We have City Stage for our primary grades.  Children are offered Physical Education, Math Enrichment, Science, and Computer.  To promote wellness of every child we have school based counseling with therapist through Boston Institute for Psychotherapy, healthy daily lunch, an exciting playground with plantings and representations of the Solar System."
2050,"The mission of the Mario Umana Middle School Academy is to provide students with a rigorous student-centered curriculum that is integrated across subject areas in a safe, respectful, learning environment where all community members work together to enable our students to become life-long learners and productive members of society. We support our students to reach their academic goals through our instructional focus, ""Read to Know & Write to Show."" As a school, we continue to look for partners that will provide a wide array of experiential learning and will work with us for the success of our students."
1253,"Small school * college preparatory curriculum * Co-taught classes * Environmental, biological, technological sciences * Laptop computers for students and staff * AVID * 7 AP courses in science, math and Humanities * Electives:Instrumental Music, PC Repair, Networking, Visual Art, Debate, Sport Science, Creative Writing, Urban Ecology * State of the Art Science and Computer Labs * Outdoor classroom for interdisciplinary and science related curriculum activities * Parks, rivers,and hiking trails right outside our door * Internship opportunities and other support through our community partners * Strong Extended Day Program *"
4283,"Parents considering a safe and effective school need not look much further than the Warren/Prescott School (K-8). Teachers, parents, and others who make up the school community form a strong team with a proven record. It's a small school with family atmosphere. Parents are welcome visitors. The teaching and support staff is one of its most outstanding assets; over 90% of the teachers have or are working for a Master's Degree in their specialty. Teachers have an average of 12 years experience."
4231,"The ELC-West provides quality early education and promotes high standards for all students. All classes are taught by Early Childhood Specialists and have low pupil/adult ratios. The school also offers integrated early childhood classrooms for students with disabilities. The ELC-West implements developmentally appropriate literacy and math instruction in our classes using both the OWL and Building Blocks curriculum in K1 and the Reading Streets and Investigations curriculum in K2 and Grade 1.  In 2008, the ELC-West was accredited by the National Association for the Education of Young Children."
4173,"The Winship is a special place to learn because we focus on science, have a NAEYC accredited early childhood program, and instill core values. Science is incorporated into all instruction.  We use an inquiry-based model of instruction to develop critical thinkers and problem solvers. We have a strong, explicit genre-based writing program.  Our new library/media center invites research and a love of reading. NAEYC accreditation insures our youngest students are receiving the best possible education. We infuse our CORE VALUES - respect, cooperation, peace, responsibility & pride in all we do."
4052,"The John Winthrop School is a small, family-friendly school focused on providing a world-class public education to each student walking through our doors every morning. We focus on high expectations, academic achievement, meaningful family involvement, close ties with the community, safety and respect by, between, and for all members of our community, and instilling in our scholars strong character and citizenship skills. Our students are college-bound leaders of our countryís next generation."
4600,"Young Achievers is a East Zone  K-8 pilot school with a special focus on math and science and experiential education.  Our eight hour school day  embeds art, music, technology and physical ed. into each child's school day. K-8 students attend from 8:15am-4:30 pm Monday through Thursday.  On Fridays, students are released at 12:00 pm, to allow staff to participate in professional development.  Our small class size and high adult/child ratio is designed to meet the needs of all learners in an inclusive anti-bias setting. Our before school program (7-9:15am) and after school program (4:30-6:30) provide surround care in our new facility--the former Solomon Lewenberg Building."
